asset_id,path,purpose,replacement,consumer_evidence,scan_scope,current_sha256,recovery,authorization,cleanup_candidate,cleanable,reason
A030,.claude/skills/mj-agent-doc-author/SKILL.md,migrate-native,.agents/skills/mj-agent-doc-author/SKILL.md,".agents/skills/mj-agent-doc-validate/SKILL.md:209; .agents/skills/mj-agent-flow-implement/SKILL.md:132,291; .agents/skills/mj-agent-flow-intake/SKILL.md:153,209; .agents/skills/mj-agent-flow-plan/SKILL.md:87,142,279,293,305; .agents/skills/mj-agent-flow-repo-scan/SKILL.md:325,350; .agents/skills/mj-agent-flow-review-respond/SKILL.md:273; .agents/skills/mj-agent-flow-scope-drift/SKILL.md:186,194; .claude/skills/SKILL_INDEX.md:49; .claude/skills/mj-agent-doc-migrate/SKILL.md:3,47,210; .claude/skills/mj-agent-doc-plan/SKILL.md:3,30,185,221; .claude/skills/mj-agent-doc-review/SKILL.md:3; .claude/skills/mj-agent-doc-sync/SKILL.md:3,157; .claude/skills/mj-agent-doc-validate/SKILL.md:3,181,221; .claude/skills/mj-agent-flow-implement/SKILL.md:98,254; .claude/skills/mj-agent-flow-intake/SKILL.md:125,181; .claude/skills/mj-agent-flow-plan/SKILL.md:3,59,114,251,265,277,294; .claude/skills/mj-agent-flow-repo-scan/SKILL.md:297,322,352; .claude/skills/mj-agent-flow-review-respond/SKILL.md:245; .claude/skills/mj-agent-flow-scope-drift/SKILL.md:158,166; .claude/skills/mj-agent-runtime-biz-catalog-sync/SKILL.md:313; .claude/skills/mj-agent-runtime-eval-baseline/SKILL.md:3,46,352,403; .claude/skills/mj-agent-runtime-prompt-version-bump/SKILL.md:3,33,41,331; .claude/skills/mj-agent-runtime-skill-doc-improve/SKILL.md:3,32,40,243,282; scripts/sdd/check_agents_projection.py:174; sdd/development-agent.yml:38,53; sdd/workflows/development-agent-workflows.yml:94,104,120; sdd/workflows/execution-loop.md:289; tests/unit/test_run_codex_carrier_probe_p1b.py:123,147; tests/unit/test_sdd_frontmatter.py:22,24,32,38",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,e9425550231750652323b7b17bfb0e41f6d983a71d879008e9a9f3f18701192e,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-doc-author/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A031,.claude/skills/mj-agent-doc-migrate/SKILL.md,migrate-native,.agents/skills/mj-agent-doc-migrate/SKILL.md,".claude/skills/SKILL_INDEX.md:53; .claude/skills/mj-agent-doc-sync/SKILL.md:160; sdd/development-agent.yml:55,70; sdd/workflows/execution-loop.md:289",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,4496286fc59cc992032c144e6d1922ab86610c3e09b68a9923ca45ab3b376c3d,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-doc-migrate/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A032,.claude/skills/mj-agent-doc-plan/SKILL.md,migrate-native,.agents/skills/mj-agent-doc-plan/SKILL.md,".agents/skills/mj-agent-flow-plan/SKILL.md:38,44,60,81,84,136,138,277,291,303; .agents/skills/mj-agent-flow-repo-scan/SKILL.md:327,349; .claude/skills/SKILL_INDEX.md:48; .claude/skills/mj-agent-doc-author/SKILL.md:3,27,226; .claude/skills/mj-agent-flow-plan/SKILL.md:3,10,16,32,53,56,108,110,249,263,275; .claude/skills/mj-agent-flow-repo-scan/SKILL.md:3,299,321; sdd/development-agent.yml:72,87; sdd/workflows/execution-loop.md:289",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,e554af928d7f53804b2d586d199a11fd1c2d4be6a70a249a6862a107f4b8eae3,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-doc-plan/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A033,.claude/skills/mj-agent-doc-review/SKILL.md,migrate-native,.agents/skills/mj-agent-doc-review/SKILL.md,".claude/skills/SKILL_INDEX.md:52; .claude/skills/mj-agent-git-review-pr/SKILL.md:3,95,194,203,216; sdd/development-agent.yml:89,104; sdd/workflows/execution-loop.md:289",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,bbc78d3891598f49a119f109ac9312fc73eaf90bd624d449ff02904f951fd806,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-doc-review/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A034,.claude/skills/mj-agent-doc-sync/SKILL.md,migrate-native,.agents/skills/mj-agent-doc-sync/SKILL.md,".agents/skills/mj-agent-flow-implement/SKILL.md:290; .agents/skills/mj-agent-flow-review-respond/SKILL.md:273; .claude/skills/SKILL_INDEX.md:51,118; .claude/skills/mj-agent-doc-review/SKILL.md:65; .claude/skills/mj-agent-flow-implement/SKILL.md:253; .claude/skills/mj-agent-flow-review-respond/SKILL.md:245,289; policies/documentation.md:267,457; sdd/development-agent.yml:106,121; sdd/workflows/development-agent-workflows.yml:141; sdd/workflows/execution-loop.md:289",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,37159952abf077b61e6b1f20a721e422a231f33eb02342fb17a15d5e1472e48c,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-doc-sync/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A035,.claude/skills/mj-agent-doc-validate/SKILL.md,migrate-native,.agents/skills/mj-agent-doc-validate/SKILL.md,".agents/skills/mj-agent-doc-validate/SKILL.md:2,43; .claude/skills/SKILL_INDEX.md:50; .claude/skills/mj-agent-doc-author/SKILL.md:3,59,222,241,270; .claude/skills/mj-agent-doc-migrate/SKILL.md:3,76,204,211,224,258; .claude/skills/mj-agent-doc-plan/SKILL.md:3,32,189; .claude/skills/mj-agent-doc-review/SKILL.md:3,10,35,85,180,186,197; .claude/skills/mj-agent-doc-sync/SKILL.md:3,44,131,173,194; .claude/skills/mj-agent-runtime-biz-catalog-sync/SKILL.md:3; .claude/skills/mj-agent-runtime-eval-baseline/SKILL.md:3; .claude/skills/mj-agent-runtime-prompt-version-bump/SKILL.md:3; .claude/skills/mj-agent-runtime-skill-doc-improve/SKILL.md:3; scripts/sdd/build_fidelity_attestations.py:111; scripts/sdd/check_agents_projection.py:174; scripts/sdd/run_codex_carrier_probe.py:134; sdd/adapters/codex-skill-fidelity.yml:3,17,102; sdd/development-agent.yml:123,138; sdd/workflows/development-agent-workflows.yml:37,91,93; sdd/workflows/execution-loop.md:289",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,b6ff6c3a15b21381312a36d76d8bd1a98a352a8f3c27ba70c292a73488c767f2,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-doc-validate/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A036,.claude/skills/mj-agent-flow-diagnose/SKILL.md,migrate-native,.agents/skills/mj-agent-flow-diagnose/SKILL.md,".agents/skills/mj-agent-flow-diagnose/SKILL.md:2,112; .agents/skills/mj-agent-flow-implement/SKILL.md:196,199; .claude/skills/SKILL_INDEX.md:42; .claude/skills/mj-agent-flow-implement/SKILL.md:162; scripts/sdd/run_codex_carrier_probe.py:127; sdd/development-agent.yml:143,157; sdd/workflows/development-agent-workflows.yml:174,181,192,200; sdd/workflows/execution-loop.md:277; tests/unit/test_run_codex_carrier_probe.py:53",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,6ef02a700b543110bd789b98ffb8c07268e05815d240789bbab5a22895007694,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-diagnose/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A037,.claude/skills/mj-agent-flow-implement/SKILL.md,migrate-native,.agents/skills/mj-agent-flow-implement/SKILL.md,".agents/skills/mj-agent-flow-diagnose/SKILL.md:3,10,46,88,113; .agents/skills/mj-agent-flow-implement/SKILL.md:2,310; .agents/skills/mj-agent-flow-plan/SKILL.md:86,142,280,294,323,330; .agents/skills/mj-agent-flow-review-respond/SKILL.md:322,334; .claude/skills/SKILL_INDEX.md:41,117; .claude/skills/mj-agent-flow-diagnose/SKILL.md:3,10,46,88,113; .claude/skills/mj-agent-flow-plan/SKILL.md:3,58,114,252,266,295; .claude/skills/mj-agent-flow-repo-scan/SKILL.md:3; .claude/skills/mj-agent-flow-review-respond/SKILL.md:288; .claude/skills/mj-agent-flow-scope-drift/SKILL.md:3; .claude/skills/mj-agent-flow-verify/SKILL.md:3; .claude/skills/mj-agent-infra-app-start/SKILL.md:254; .claude/skills/mj-agent-infra-docker-compose/SKILL.md:3,43,283,329; .claude/skills/mj-agent-infra-env-teardown/SKILL.md:3,40; .claude/skills/mj-agent-infra-llm-endpoint-probe/SKILL.md:3,34,170; .claude/skills/mj-agent-infra-storage-stack/SKILL.md:3,39,41,218,237,238,273,282,283; .claude/skills/mj-agent-runtime-biz-catalog-sync/SKILL.md:3,17,40,266; scripts/sdd/build_fidelity_attestations.py:95; scripts/sdd/run_codex_carrier_probe.py:135; sdd/adapters/codex-skill-fidelity.yml:4,18,56; sdd/development-agent.yml:201,217; sdd/workflows/development-agent-workflows.yml:49,109,110,112,146,180,187; sdd/workflows/execution-loop.md:276; tests/unit/test_dual_agent_compat.py:128",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,6aff6a74af4cc1b43d8db6c944ba4d9ca6e13e232ccb0355d0aae1e345aed629,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-implement/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A038,.claude/skills/mj-agent-flow-intake/SKILL.md,migrate-native,.agents/skills/mj-agent-flow-intake/SKILL.md,".agents/skills/mj-agent-flow-diagnose/SKILL.md:70; .agents/skills/mj-agent-flow-intake/SKILL.md:2,45; .agents/skills/mj-agent-flow-plan/SKILL.md:104; .agents/skills/mj-agent-flow-repo-scan/SKILL.md:326,352; .agents/skills/mj-agent-flow-scope-drift/SKILL.md:75,96,147; .agents/skills/mj-agent-git-commit/SKILL.md:237,240,241; .agents/skills/mj-agent-git-issue/SKILL.md:57,72; .agents/skills/mj-agent-git-pr/SKILL.md:130; .claude/skills/SKILL_INDEX.md:38; .claude/skills/mj-agent-flow-diagnose/SKILL.md:70; .claude/skills/mj-agent-flow-plan/SKILL.md:3,76; .claude/skills/mj-agent-flow-repo-scan/SKILL.md:3,298,324; .claude/skills/mj-agent-flow-scope-drift/SKILL.md:47,68,119; .claude/skills/mj-agent-git-commit/SKILL.md:237,240,241; .claude/skills/mj-agent-git-issue/SKILL.md:29,44; .claude/skills/mj-agent-git-pr/SKILL.md:102; .claude/skills/mj-agent-infra-app-start/SKILL.md:329; .claude/skills/mj-agent-infra-docker-compose/SKILL.md:275,328; .claude/skills/mj-agent-infra-env-setup/SKILL.md:258,281; .claude/skills/mj-agent-infra-storage-stack/SKILL.md:284; scripts/sdd/build_fidelity_attestations.py:87; scripts/sdd/run_codex_carrier_probe.py:136; sdd/adapters/codex-skill-fidelity.yml:5,19,33; sdd/adapters/codex-skill-translation.yml:74,75; sdd/development-agent.yml:161,177; sdd/lifecycle.md:119; sdd/workflows/development-agent-workflows.yml:41,99,100,101; sdd/workflows/execution-loop.md:273; tests/unit/test_skill_renderer_translation.py:249; tests/unit/test_stage11_fixes.py:397; tests/unit/test_translation_sources.py:53",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,adb888e35cc06e93ac46f8e564b7ca8a497fc6ca10e92b165da0715572fe4773,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-intake/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A039,.claude/skills/mj-agent-flow-plan/SKILL.md,migrate-native,.agents/skills/mj-agent-flow-plan/SKILL.md,".agents/skills/mj-agent-flow-diagnose/SKILL.md:84; .agents/skills/mj-agent-flow-implement/SKILL.md:113,132,315,326; .agents/skills/mj-agent-flow-plan/SKILL.md:2,45; .agents/skills/mj-agent-flow-repo-scan/SKILL.md:353,379,388; .agents/skills/mj-agent-flow-scope-drift/SKILL.md:75; .agents/skills/mj-agent-git-issue/SKILL.md:149; .claude/skills/SKILL_INDEX.md:40; .claude/skills/mj-agent-doc-author/SKILL.md:3,12,227; .claude/skills/mj-agent-doc-plan/SKILL.md:3,10,21,31,39,53,186,220; .claude/skills/mj-agent-doc-review/SKILL.md:3; .claude/skills/mj-agent-doc-sync/SKILL.md:3; .claude/skills/mj-agent-doc-validate/SKILL.md:3; .claude/skills/mj-agent-flow-diagnose/SKILL.md:84; .claude/skills/mj-agent-flow-implement/SKILL.md:79,98,278,289; .claude/skills/mj-agent-flow-intake/SKILL.md:3; .claude/skills/mj-agent-flow-repo-scan/SKILL.md:3,325,351; .claude/skills/mj-agent-flow-scope-drift/SKILL.md:47; .claude/skills/mj-agent-git-issue/SKILL.md:117; scripts/sdd/build_fidelity_attestations.py:89; scripts/sdd/run_codex_carrier_probe.py:137; sdd/adapters/codex-skill-fidelity.yml:6,20,35; sdd/development-agent.yml:181,197; sdd/workflows/development-agent-workflows.yml:45,103,109,125; sdd/workflows/execution-loop.md:275; tests/unit/test_lock_v2.py:75,77,83,223; tests/unit/test_run_codex_carrier_probe.py:173; tests/unit/test_v2_engine.py:516",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,e97a79a73d74249225ec24561970911e2f273229bc3c447f71a57c8eb12172e6,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-plan/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A040,.claude/skills/mj-agent-flow-post-merge/SKILL.md,migrate-native,.agents/skills/mj-agent-flow-post-merge/SKILL.md,".agents/skills/mj-agent-flow-post-merge/SKILL.md:2; .agents/skills/mj-agent-flow-self-review/SKILL.md:300; .agents/skills/mj-agent-git-delete/SKILL.md:3,145; .claude/skills/SKILL_INDEX.md:47; .claude/skills/mj-agent-flow-self-review/SKILL.md:266; .claude/skills/mj-agent-git-check-merge/SKILL.md:3,148; .claude/skills/mj-agent-git-delete/SKILL.md:3,145; .claude/skills/mj-agent-git-pr/SKILL.md:3; CONTRIBUTING.md:35; scripts/sdd/build_fidelity_attestations.py:105; scripts/sdd/run_codex_carrier_probe.py:138; scripts/sync-gitee-mirror.ps1:19; sdd/adapters/codex-skill-fidelity.yml:7,21,81; sdd/development-agent.yml:321,337; sdd/lifecycle.md:65,86; sdd/workflows/development-agent-workflows.yml:73,159,160,161,162; sdd/workflows/execution-loop.md:282,407; tests/unit/test_skill_renderer_translation.py:251; tests/unit/test_translation_sources.py:50",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,f4f6b397cc61075899c949751dcbb925564b71b5055ff8dbc13ef83b15675247,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-post-merge/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A041,.claude/skills/mj-agent-flow-repo-scan/SKILL.md,migrate-native,.agents/skills/mj-agent-flow-repo-scan/SKILL.md,".agents/skills/mj-agent-flow-implement/SKILL.md:112,314; .agents/skills/mj-agent-flow-intake/SKILL.md:209,310,346,350; .agents/skills/mj-agent-flow-plan/SKILL.md:85,102,278,292,304; .agents/skills/mj-agent-flow-repo-scan/SKILL.md:2,334; .claude/skills/SKILL_INDEX.md:39; .claude/skills/mj-agent-doc-plan/SKILL.md:187; .claude/skills/mj-agent-flow-implement/SKILL.md:78,277; .claude/skills/mj-agent-flow-intake/SKILL.md:3,181,282,318; .claude/skills/mj-agent-flow-plan/SKILL.md:3,57,74,250,264,276; policies/ai-agent.md:55; scripts/sdd/build_fidelity_attestations.py:88; scripts/sdd/run_codex_carrier_probe.py:139; sdd/adapters/codex-skill-fidelity.yml:8,22,34; sdd/development-agent.yml:221,237; sdd/workflows/development-agent-workflows.yml:53,101,119,125,126; sdd/workflows/execution-loop.md:274; tests/unit/test_dual_agent_compat.py:30",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,d1dd7c1839492b4f944bb39f17a943f1db3ad42e5c905a97cf47238aefa48f25,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-repo-scan/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A042,.claude/skills/mj-agent-flow-review-respond/SKILL.md,migrate-native,.agents/skills/mj-agent-flow-review-respond/SKILL.md,".agents/skills/mj-agent-flow-review-respond/SKILL.md:2,45; .claude/skills/SKILL_INDEX.md:46; .claude/skills/mj-agent-doc-review/SKILL.md:3,18,185,224; .claude/skills/mj-agent-flow-post-merge/SKILL.md:3; .claude/skills/mj-agent-flow-self-review/SKILL.md:3; .claude/skills/mj-agent-flow-verify/SKILL.md:3; .claude/skills/mj-agent-git-check-merge/SKILL.md:3; .claude/skills/mj-agent-git-pr/SKILL.md:3; .claude/skills/mj-agent-git-review-pr/SKILL.md:3,21,201,233; scripts/sdd/build_fidelity_attestations.py:104; scripts/sdd/run_codex_carrier_probe.py:140; sdd/adapters/codex-skill-fidelity.yml:9,23,80; sdd/development-agent.yml:301,317; sdd/workflows/development-agent-workflows.yml:69,140,146,147,149,155,156,157,158; sdd/workflows/execution-loop.md:281",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,d91e7fc7427f68cb4e851243d32a930013e51a3186804275a1384be4e9992436,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-review-respond/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A043,.claude/skills/mj-agent-flow-scope-drift/SKILL.md,migrate-native,.agents/skills/mj-agent-flow-scope-drift/SKILL.md,".agents/skills/mj-agent-flow-implement/SKILL.md:111,300,311; .agents/skills/mj-agent-flow-plan/SKILL.md:104; .agents/skills/mj-agent-flow-repo-scan/SKILL.md:330; .agents/skills/mj-agent-flow-review-respond/SKILL.md:102,289,293,305; .agents/skills/mj-agent-flow-scope-drift/SKILL.md:2; .agents/skills/mj-agent-flow-self-review/SKILL.md:38,50,67,92,99,154,242,306,315; .agents/skills/mj-agent-flow-verify/SKILL.md:295; .agents/skills/mj-agent-git-issue/SKILL.md:166; .claude/skills/SKILL_INDEX.md:45; .claude/skills/mj-agent-flow-implement/SKILL.md:3,77,263,274; .claude/skills/mj-agent-flow-plan/SKILL.md:76; .claude/skills/mj-agent-flow-repo-scan/SKILL.md:3,302; .claude/skills/mj-agent-flow-review-respond/SKILL.md:74,261,271; .claude/skills/mj-agent-flow-self-review/SKILL.md:3,10,22,58,65,120,208,272,281; .claude/skills/mj-agent-flow-verify/SKILL.md:3,267; .claude/skills/mj-agent-git-issue/SKILL.md:134; .github/PULL_REQUEST_TEMPLATE.md:23; scripts/sdd/build_fidelity_attestations.py:103; scripts/sdd/check_capability_impact.py:12,318; scripts/sdd/run_codex_carrier_probe.py:141; sdd/adapters/codex-skill-fidelity.yml:10,24,79; sdd/development-agent.yml:261,277; sdd/gates.md:34; sdd/workflows/cross-capability-change.md:34; sdd/workflows/development-agent-workflows.yml:61,128,130,136,157; sdd/workflows/execution-loop.md:278; tests/unit/test_sdd_capability_impact.py:223; tests/unit/test_skill_renderer_translation.py:250; tests/unit/test_translation_sources.py:45",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,cf0ebee0681769948c2b044329d789dda08b59d7b5b6b42a8270e8af9c61f0c8,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-scope-drift/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
A044,.claude/skills/mj-agent-flow-self-review/SKILL.md,migrate-native,.agents/skills/mj-agent-flow-self-review/SKILL.md,".agents/skills/mj-agent-doc-validate/SKILL.md:51,211; .agents/skills/mj-agent-flow-diagnose/SKILL.md:3,115; .agents/skills/mj-agent-flow-implement/SKILL.md:110,299,313,325; .agents/skills/mj-agent-flow-repo-scan/SKILL.md:91; .agents/skills/mj-agent-flow-review-respond/SKILL.md:87,275,304; .agents/skills/mj-agent-flow-scope-drift/SKILL.md:69,198,213,227,233; .agents/skills/mj-agent-flow-self-review/SKILL.md:2,285; .agents/skills/mj-agent-flow-verify/SKILL.md:38,67,259,266,294,309,313,318; .claude/skills/SKILL_INDEX.md:44; .claude/skills/mj-agent-doc-migrate/SKILL.md:259; .claude/skills/mj-agent-doc-review/SKILL.md:188; .claude/skills/mj-agent-doc-sync/SKILL.md:3,158; .claude/skills/mj-agent-doc-validate/SKILL.md:23,183; .claude/skills/mj-agent-flow-diagnose/SKILL.md:3,115; .claude/skills/mj-agent-flow-implement/SKILL.md:3,76,262,276,288; .claude/skills/mj-agent-flow-repo-scan/SKILL.md:63; .claude/skills/mj-agent-flow-review-respond/SKILL.md:3,59,247,270; .claude/skills/mj-agent-flow-scope-drift/SKILL.md:3,41,170,185,199; .claude/skills/mj-agent-flow-verify/SKILL.md:3,10,39,231,238,266,281,285; .claude/skills/mj-agent-infra-studio-probe/SKILL.md:174,221; .claude/skills/mj-agent-runtime-biz-catalog-sync/SKILL.md:210,317; .claude/skills/mj-agent-runtime-eval-baseline/SKILL.md:407; .claude/skills/mj-agent-runtime-prompt-version-bump/SKILL.md:216,331; .claude/skills/mj-agent-runtime-skill-doc-improve/SKILL.md:187,282; scripts/sdd/build_fidelity_attestations.py:97; scripts/sdd/run_codex_carrier_probe.py:142; sdd/adapters/codex-skill-fidelity.yml:11,25,58; sdd/development-agent.yml:281,297; sdd/workflows/development-agent-workflows.yml:65,127,128,136,137,138; sdd/workflows/execution-loop.md:280,357; tests/unit/test_skill_renderer_translation.py:250,251; tests/unit/test_translation_sources.py:46,49",asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,1864c528a4483ba5bdae363088da393a24874bd8e872755f0084bab54714cf93,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-self-review/SKILL.md,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
